tconst,ordering,nconst,category,characters,averageRating,numVotes,directors,writers,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres,decennie_startYear,primaryName,birthYear,deathYear,primaryProfession,knownForTitles,title,region,language,isOriginalTitle,overview
tt0445570,11,nm0782563,actress,Tante Ada Beresford,5.8,1274,nm0859323,"nm0147144,nm0002005,nm0480727,nm0859323",movie,Mon petit doigt m'a dit...,0.0,2005.0,105.0,"Comedy,Mystery",2000.0,Françoise Seigner,1928.0,2008.0,actress,"tt0276694,tt0084340,tt0280292,tt0275822",Mon petit doigt m'a dit...,FR,fr,0,The Beresfords investigate mysterious deaths at an old people's home.
tt0309872,7,nm0420457,actress,Maryvonne,6.1,1718,nm0133899,"nm0133899,nm1162222,nm1051119",movie,Mon idole,0.0,2002.0,110.0,"Comedy,Crime,Drama",2000.0,Jacqueline Jehanneuf,1925.0,2018.0,actress,"tt0166909,tt0275822,tt3399024,tt0385209",Mon idole,FR,fr,0,"Bastien, an ambitious young production assistant, catches the attention of Jean-Louis, a producer of high regard, and is granted a shot at his own television show."
tt0263496,15,nm0551279,producer,unknown,5.8,1094,nm0660707,"nm0221591,nm0660707",movie,Les jolies choses,0.0,2001.0,105.0,Drama,2000.0,Stéphane Marsil,,,producer,"tt2402101,tt0373690,tt2396953,tt0259440",Les jolies choses,FR,fr,0,"Lucie, who works as a white-hot fashion model, exhibits a dominant, often controlling, ""Type A"" personality, whereas identical twin Marie consistently projects a backward, reserved, laconic and unassuming attitude. When Lucie receives a covetable French recording contract, a significant problem stands in her way: the inability to sing. Marie possesses the voice of an angel, however, and quickly jets off to Paris to stand in for her sister, unannounced - little realizing the dangerous and even violent string of consequences that she is igniting."
tt0361474,6,nm0031316,actor,Professeur Verdoux,6.0,619,nm0316306,"nm0316306,nm1357026",movie,Les corps impatients,0.0,2003.0,94.0,Drama,2000.0,Maurice Antoni,,,actor,"tt0100263,tt1119133,tt5092380,tt0921768",Les corps impatients,FR,fr,0,"Paul and Charlotte are in love. Charlotte discovers she has a grave malady and Paul supports her. But Paul is also attracted to Ninon, another girl. Charlotte accepts Paul to have an affair with her, and the three start a difficult and ambiguous relationship."
tt0377407,1,nm4396020,self,Self,7.4,147,"nm0137379,nm1439335,nm1439339",,movie,Attention danger travail,0.0,2003.0,109.0,Documentary,2000.0,Christian Lançon,,,actor,"tt0396439,tt0377407,tt12461530,tt0483455",Attention danger travail,FR,fr,0,"With the energy of the dying, those in power apply themselves to reasserting the value of work – with force, if need be. But more and more workers have understood that, to truly value their work, they have to do without it. They also have to get rid of the society of consumption that goes along with it. It may not be easy, but it is certainly amusing. We present a panorama of a mass desertion destined to spread."
tt0448150,5,nm2738868,actress,Tiffany,6.9,914,nm0293901,"nm1857033,nm2667017,nm0902022,nm0293901",movie,Die drei Räuber,0.0,2007.0,75.0,"Animation,Comedy,Crime",2000.0,Elena Kreil,,,actress,"tt2397521,tt0448150",Les trois brigands,FR,fr,0,Three robbers pilfer from the countryside until they are charmed by a young orphan girl.
tt0252223,6,nm0083605,actor,Johnno,4.8,2734,nm0752328,"nm0938028,nm0541900,nm0731293,nm0773768",movie,All the Queen's Men,0.0,2001.0,99.0,"Action,Comedy,Drama",2000.0,David Birkin,1977.0,,actor,"tt0119683,tt0092455,tt0325055,tt0252223",Les hommes de sa majesté,FR,fr,0,"A mismatched team of British Special Services agents led by an American must infiltrate, in disguise, a female-run Enigma factory in Berlin and bring back the decoding device that will end the war."
tt0192455,12,nm0006797,writer,unknown,4.7,3933,nm0000778,nm0006797,movie,Picking Up the Pieces,0.0,2000.0,95.0,"Comedy,Crime,Fantasy",2000.0,Bill Wilson,,,writer,tt0192455,Morceaux choisis,FR,fr,0,"A small New Mexican village discovers a severed hand that is considered a miracle of God, when it actually belongs to a murdered spouse with a husband in search of it."
tt0149367,11,nm0437709,director,unknown,6.3,6433,nm0437709,"nm0296861,nm0510229,nm0142154",movie,Where the Money Is,0.0,2000.0,89.0,"Comedy,Crime,Drama",2000.0,Marek Kanievska,1948.0,,director,"tt0326828,tt0086904,tt0185091,tt0093407",En toute complicité,FR,fr,0,"Henry Manning has come up with a new way to break out of prison: fake a stroke and get transferred to a nursing home. It's a perfect plan, except for one thing: the woman assigned to take care of him at the nursing home, Carol Ann McKay, has a plan of her own."
tt0258761,2,nm0834230,actor,Artyom,7.2,2153,nm0667734,"nm0423626,nm0667734",movie,Last Resort,0.0,2000.0,73.0,"Drama,Romance",2000.0,Artyom Strelnikov,,,actor,"tt0258761,tt0318034",Transit Palace,FR,fr,0,"Tanya leaves Moscow with her street-wise 10-year-old son Artiom to meet her English fiancée in London. But after he fails to turn up at the airport, Tanya, intent on staying in England, is forced to apply for political asylum and transferred to Stonehaven, a grimy former seaside resort where refugees are housed."
tt0251174,9,nm0830776,actress,Customer,4.4,1812,nm0818639,nm0651758,movie,Kevin of the North,0.0,2001.0,86.0,"Adventure,Comedy,Sport",2000.0,Gina Stockdale,,,actress,"tt0857398,tt0251174,tt1843230,tt0383206",L'aventurier du grand nord,FR,fr,0,"A man must participate in the Iditarod dog race across Alaska to inherit property from his legendary grandfather, but ends up getting much more than he bargained for."
tt0164003,8,nm0028846,actor,Robbie,5.9,5841,nm0000369,"nm0000369,nm0317510",movie,City of Ghosts,0.0,2002.0,116.0,"Crime,Drama,Thriller",2000.0,Shawn Andrews,1971.0,,actor,"tt1103221,tt1230364,tt0106677",City of Ghosts,FR,fr,0,A con man  who is on the run from law enforcement in the U.S. travels to Cambodia to collect his share in an insurance scam but discovers more than he bargained for.
tt0375560,7,nm1421423,actor,César,4.3,875,nm0324426,"nm0277603,nm0818746",movie,Art Heist,0.0,2004.0,98.0,"Action,Crime,Thriller",2000.0,Damià Plensa,,,actor,"tt0375560,tt1864750,tt0809411,tt0371572",Braquage à l'espagnole,FR,fr,0,"An art expert assists an investigation into a stolen painting in Barcelona; as more paintings are being stolen, she learns she is being framed for the crimes. She must solve the crimes and clear her name with the assistance of her estranged New York cop husband."
tt0375611,7,nm0304336,actor,Principal Fernandes,8.1,36304,nm0080220,"nm0080220,nm1818188,nm1165501",movie,Black,0.0,2005.0,122.0,Drama,2000.0,Chippy Gangjee,,,actor,"tt0375611,tt0116727,tt5955278",Black,FR,fr,0,"Black is an adaptation of Helen Keller's autobiography. Black revolves around a blind and deaf girl, and her relationship with her teacher who himself later develops Alzheimer's disease."
tt0200472,10,nm0665528,actress,Mrs. O'Malley,5.6,2413,nm0582479,nm0582479,movie,Beautiful Joe,0.0,2000.0,98.0,"Comedy,Drama",2000.0,Sheila Paterson,1926.0,2019.0,actress,"tt0106627,tt0236640,tt0106179,tt0107438",Une blonde en cavale,FR,fr,0,An extremely nice guy falls for a really bad girl
tt0293660,10,nm0389881,actor,Sam,4.6,1766,nm0666702,"nm0136128,nm0161303,nm0183837,nm0666702,nm0000706,nm0954345",movie,Tian mai zhuan qi,0.0,2002.0,103.0,"Action,Adventure,Romance",2000.0,Gabriel Harrison,1972.0,,actor,"tt0293660,tt0368558,tt4143626,tt0344290",Le talisman,FR,fr,0,"A sister and brother, the last heirs of a family of acrobats, are called upon by a Buddhist monk sect to retrieve an artifact that their ancestors have protected throughout the ages."
tt0360032,5,nm0006355,actor,Fred Coulson,6.2,2008,nm0614195,"nm1327888,nm0614195,nm0265314",movie,Strange Bedfellows,0.0,2004.0,100.0,Comedy,2000.0,Roy Billing,1947.0,,actor,"tt0980970,tt1119176,tt0205873,tt0429591",Tout ou rien,FR,fr,0,Two 'very straight' old timers have to learn how to pass as a loving gay couple after falsely claiming same-sex status to take advantage of newly legislated tax laws.
tt0360032,5,nm0006355,actor,Fred Coulson,6.2,2008,nm0614195,"nm1327888,nm0614195,nm0265314",movie,Strange Bedfellows,0.0,2004.0,100.0,Comedy,2000.0,Roy Billing,1947.0,,actor,"tt0980970,tt1119176,tt0205873,tt0429591",Étranges compagnons de lit,FR,fr,0,Two 'very straight' old timers have to learn how to pass as a loving gay couple after falsely claiming same-sex status to take advantage of newly legislated tax laws.
tt0455195,11,nm0659394,actor,So Fu On,5.9,1270,nm0150802,nm0387306,movie,Sam cha hau,0.0,2005.0,101.0,"Action,Crime,Drama",2000.0,Samuel Pang,1976.0,,actor,"tt0386005,tt0324518,tt10097484,tt1369846",Divergence,FR,fr,0,"A cop, a lawyer, and an assassin cross paths after the murder of a federal witness and the kidnapping of a famous pop star."
tt0221069,5,nm1724743,actress,Mrs. Mastrioni,6.2,3664,nm0908037,nm0908037,movie,Chasing Sleep,0.0,2000.0,104.0,"Drama,Horror,Mystery",2000.0,Michelle Held,,,actress,"tt0221069,tt0293624",Insomnies,FR,fr,0,"A college professor wakes up to find his wife has not returned home, then struggles to understand her disappearance."
tt0418778,3,nm0454117,actress,Nurse,6.0,5777,nm0643696,"nm0453965,nm0643696",movie,Kansen,0.0,2004.0,98.0,"Drama,Horror,Sci-Fi",2000.0,Tae Kimura,1971.0,,actress,"tt1245489,tt0237982,tt1379211,tt0209631",Infection,FR,fr,0,"Infection takes place in a dark, isolated hospital, where one doctors mistake has led to dire consequences for a patient. In a hospital death is just a breath away."
tt0415689,1,nm0453589,actress,Lee Eun-ju,5.6,1563,nm0014203,nm0014203,movie,Bunshinsaba,0.0,2004.0,120.0,"Horror,Thriller",2000.0,Kim Gyu-ri,1979.0,,actress,"tt0415689,tt2149051,tt0269266,tt0241073",Incantations,FR,fr,0,"Yu-jin and her blind mother move to a small village from Seoul. On her first day at the new school, Yu-jin gets picked on by her classmates. Along with other victims of hatred, Yu-jin puts a curse on the four girls tormenting them through a Ouija Board. On her second day at school, one of the spellbound bursts into flames and dies just as she sits down where Yu-jin used the board. Next day, another victim burns to death, and now the school is enclosed by horror."
tt0291424,3,nm0159758,actor,Steve Ashley,3.6,162,nm0316957,nm0551530,movie,Pleasures of Sin,0.0,2001.0,84.0,"Action,Crime,Drama",2000.0,David Christensen,,,actor,"tt0148335,tt1167345,tt0160277,tt0118115",Surveillance rapprochée,FR,fr,0,"The intersection of business and pleasure causes an emotional traffic jam in this erotic drama. Samantha and Steve are a pair of private eyes who are also a couple after hours. The two are hired to set up a surveillance operation in a high-class bordello, and it isn't long before both are tempted by the voluptuous pleasures which surround them. Will their relationship survive? And if not, who will pair off with who?"
tt0245062,9,nm0626204,actor,Mafioso,5.7,282,"nm0015254,nm0757967","nm0015254,nm0757967",movie,Comme un aimant,0.0,2000.0,90.0,"Crime,Drama",2000.0,Georges Neri,,,actor,"tt0152930,tt1872101,tt2935564,tt1533813",Comme un aimant,FR,fr,0,"The story of a group of friends, all around 30, who live in the Le Panier district of Marseille, France. It's not a bad life, made up of slightly shady dealings, nights out, sun and just hanging out. But the neighborhood is an inescapable presence. Over a period of a few summer days, their carefree lives will plunge into a predictable tragedy."
tt0374184,3,nm0156567,actor,Inspector Chung,6.6,3343,"nm0864775,nm0906413","nm0906413,nm0946883,nm1104594,nm1429767",movie,Dai zek lo,0.0,2003.0,93.0,"Action,Drama,Thriller",2000.0,Eddie Cheung,1963.0,,actor,"tt2717822,tt0415380,tt0374184,tt10098494",Running on Karma,FR,fr,0,"A monk turned body-builder, with the gift to see into people's lives, befriends a female cop, and uses his gift to change the force of Karma and her destiny."
tt0260054,4,nm0298573,actor,Tankai,6.2,915,nm0411025,"nm0411025,nm0620031",movie,Gojô reisenki: Gojoe,0.0,2000.0,138.0,"Action,History",2000.0,Masakatsu Funaki,1969.0,,actor,"tt0114563,tt0288215,tt0399102,tt0260054","Gojoe, le pont vers l'enfer",FR,fr,0,"Benkei, a master fighter and killer, vows never to take another life after his conversion to Buddhism. His faith in pacifism, however, is shaken and ultimately broken by the attacks from a trio of fighters known only as the demons. Taking up his sword once more, he sets out to end their murderous terror."
tt0201844,4,nm0266398,actress,Monica,2.5,4587,"nm0384862,nm0384863","nm0384862,nm0384863",movie,Survival Island,0.0,2002.0,85.0,"Horror,Thriller",2000.0,Casey Fallo,,,actress,"tt0201844,tt0138797,tt0159277,tt0114005",Survival Island,FR,fr,0,Teens trapped on an island are haunted by a demon hidden inside...a pinata.
tt0374853,7,nm3071150,actor,Midge,5.8,3391,nm1415540,nm0745343,movie,Malice in Wonderland,0.0,2009.0,87.0,"Adventure,Drama,Fantasy",2000.0,Steve Haze,,,actor,"tt1351685,tt0374853,tt29090141,tt3817494",Malice in Wonderland,FR,fr,0,"A modern take on the classic fairytale, Alice in Wonderland, set in South East England.An American law student in London. Knocked down by a black cab, she wakes with amnesia in a world that's a million miles from home - Wonderland. We follow her adventures as she's dragged through an underworld filled with twisted individuals and the lowest low-lifers, by the enigmatic cab driver, Whitey. She needs to find out who she is, where she's from and use what wits she has left to get back home in one piece. As her journey progresses she discovers nothing is what it seems, realizes that fate and life are terminally entwined, and finds true love lurking in the unlikeliest place."
tt0283534,3,nm0319595,actress,Secretary,6.3,7189,nm0241090,"nm0176869,nm0635428",movie,The Parole Officer,0.0,2001.0,93.0,"Comedy,Crime",2000.0,Emma Gilmour,,,actress,"tt0169438,tt0283534,tt0053494,tt0338652",Mr Garden,FR,fr,0,A hapless parole officer is framed for murder by a crooked police chief. To prove his innocence he must entice his former clients away from the law abiding lives they are now living to recover the evidence that will save him.
tt0240402,8,nm0627943,actress,Porn Site Woman,5.8,5238,nm0911061,"nm0911061,nm0432380,nm0000808,nm0404163,nm0939051",movie,The Center of the World,0.0,2001.0,88.0,"Drama,Romance",2000.0,Lisa Newlan,,,actress,"tt0240402,tt0321931",Le centre du monde,FR,fr,0,"A couple checks into a suite in Las Vegas. In flashbacks we see that he's a computer whiz on the verge of becoming a dot.com millionaire, she's a lap dancer at a club. He's depressed, withdrawing from work, missing meetings with investors. He wants a connection, so he offers her $10,000 to spend three nights with him in Vegas, and she accepts with conditions. Is mutual attraction stirring?"
tt0307538,7,nm0956569,actor,Dr. Liberman,7.2,1075,nm0309697,nm0309697,movie,Swing,0.0,2002.0,90.0,"Comedy,Drama,Music",2000.0,Ben Zimet,,,actor,"tt0101829,tt0307538,tt0079542,tt0070013",Swing,FR,fr,0,"In a suburb of Strasbourg, Alsace, France, ten year old boy, Max, spends his summer vacation with his grandmother. He hears Manouche gypsy Romani music being played in a local bar, and loves it. He goes to visit the gypsies in search of a guitar, where he meets a young Romani tomboy, 'Swing'. She introduces Max to her gypsy community who live in caravans and down-at-heel public housing. Over several days, Max is taken into the community to witness Romani lifestyle, traditions, knowledge of plants, and particularly their Manouche music. Max is particularly fascinated by Miraldo, the Romani guitarist he first heard in the bar, and asks to take guitar lessons with him (Miraldo is played by one of the greatest guitarists of gypsy jazz, Tchavolo Schmitt)."
